Step,Res_BundleA,Res_BundleB,Res_BundleC,SME,PUE
4599,0.033454146,0,0,0,0
4600,0.016996228,0,0,0,0
4601,0.01521973,0,0,0,0
4602,0.000378615,0,0,0,0
4603,0.002518208,0,0,0,0
4604,0.001444393,0,0,0,0
4605,0.001917198,0,0,0,0
4606,0.000959048,0,0,0,0
4607,0.021973775,0,0,0,0
4608,0.048535079,0,0,0,0
4609,0.004937372,0,0,0,0
4610,0.005083216,0,0,0,0
4611,0.000411555,0,0,0,0
4612,0.003233625,0,0,0,0
4613,0.003063624,0,0,0,0
4614,0.005134116,0,0,0,0
4615,0.002231842,0,0,0,0
4616,0.006378288,0,0,0,0
4617,0.06276409,0,0,0,0
4618,0.021392683,0,0,0,0
4619,0.02121811,0,0,0,0
4620,0.001410638,0,0,0,0
4621,0.023439086,0,0,0,0
4622,0.041155545,0,0,0,0
4623,0.00251017,0,0,0,0
4624,0.015999268,0,0,0,0
4625,0.015769265,0,0,0,0
4626,0.001096319,0,0,0,0
4627,0.001345518,0,0,0,0
4628,4.83E-05,0,0,0,0
4629,0.001838461,0,0,0,0
4630,0.001885032,0,0,0,0
4631,0.039165932,0,0,0,0
4632,0.053673474,0,0,0,0
4633,0.004456056,0,0,0,0
4634,0.004652435,0,0,0,0
4635,0.004082552,0,0,0,0
4636,0.035297056,0,0,0,0
4637,1.28E-05,0,0,0,0
4638,8.75E-06,0,0,0,0
4639,0.027675615,0,0,0,0
4640,0.003595808,0,0,0,0
4641,0.047776139,0,0,0,0
4642,0.003696413,0,0,0,0
4643,0.034861284,0,0,0,0
4644,0.001651285,0,0,0,0
4645,0.00059701,0,0,0,0
4646,0.046792135,0,0,0,0
4647,0.010916983,0,0,0,0
4648,0.005146797,0,0,0,0
4649,0.018015119,0,0,0,0
4650,0.002344066,0,0,0,0
4651,0.005327152,0,0,0,0
4652,0.052997198,0,0,0,0
4653,0.001229026,0,0,0,0
4654,0.000533611,0,0,0,0
4655,0.01926356,0,0,0,0
4656,0.031412232,0,0,0,0
4657,0.000662132,0,0,0,0
4658,0.001138815,0,0,0,0
4659,0.001364138,0,0,0,0
4660,0.00799094,0,0,0,0
4661,0.006582247,0,0,0,0
4662,0.005437056,0,0,0,0
4663,0.023563841,0,0,0,0
4664,0.002572398,0,0,0,0
4665,0.005724973,0,0,0,0
4666,0.000219723,0,0,0,0
4667,0.0001444,0,0,0,0
4668,0.004087492,0,0,0,0
4669,0.000976804,0,0,0,0
4670,0.020677979,0,0,0,0
4671,0.007287939,0,0,0,0
4672,0.002258528,0,0,0,0
4673,0.000148426,0,0,0,0
4674,0.003056078,0,0,0,0
4675,0.002316598,0,0,0,0
4676,0.000415119,0,0,0,0
4677,0.024517793,0,0,0,0
4678,0.061487065,0,0,0,0
4679,0.063951739,0,0,0,0
4680,0.002154657,0,0,0,0
4681,0.004889592,0,0,0,0
4682,0.004412909,0,0,0,0
4683,0.004187586,0,0,0,0
4684,0.029747217,0,0,0,0
4685,0.009012942,0,0,0,0
4686,0.020758411,0,0,0,0
4687,0.002572919,0,0,0,0
4688,0.000441929,0,0,0,0
4689,0.026884377,0,0,0,0
4690,0.017157922,0,0,0,0
4691,0.020021259,0,0,0,0
4692,0.019978996,0,0,0,0
4693,0.023200683,0,0,0,0
4694,0.033844852,0,0,0,0
4695,0.018821287,0,0,0,0
4696,0.015671723,0,0,0,0
4697,0.014919559,0,0,0,0
4698,0.039518345,0,0,0,0
4699,0.020801958,0,0,0,0
4700,0.024541759,0,0,0,0
4701,0.001713009,0,0,0,0
4702,0.001829608,0,0,0,0
4703,0.002902091,0,0,0,0
4704,0.018142273,0,0,0,0
4705,0.002224514,0,0,0,0
4706,0.002477127,0,0,0,0
4707,0.002451624,0,0,0,0
4708,0.012472146,0,0,0,0
4709,0.004836345,0,0,0,0
4710,0.001799438,0,0,0,0
4711,0.00106889,0,0,0,0
4712,0.000284973,0,0,0,0
4713,0.020621488,0,0,0,0
4714,0.001485638,0,0,0,0
4715,0.002487163,0,0,0,0
4716,9.69E-05,0,0,0,0
4717,0.003408083,0,0,0,0
4718,0.025935409,0,0,0,0
4719,0.000483387,0,0,0,0
4720,0.000571423,0,0,0,0
4721,0.000337292,0,0,0,0
4722,0.023707005,0,0,0,0
4723,0.005594862,0,0,0,0
4724,0.005731431,0,0,0,0
4725,0.006764228,0,0,0,0
4726,0.007635138,0,0,0,0
4727,0.022157165,0,0,0,0
4728,0.004468641,0,0,0,0
4729,0.004471582,0,0,0,0
4730,0.004635204,0,0,0,0
4731,0.004510685,0,0,0,0
4732,0.063888547,0,0,0,0
4733,0.006551038,0,0,0,0
4734,0.031080917,0,0,0,0
4735,0.021366866,0,0,0,0
4736,0.040245129,0,0,0,0
4737,0.000930577,0,0,0,0
4738,0.023574647,0,0,0,0
4739,0.025883657,0,0,0,0
4740,0.04162071,0,0,0,0
4741,0.005614222,0,0,0,0
4742,0.033211573,0,0,0,0
4743,0.007756231,0,0,0,0
4744,0.004738666,0,0,0,0
4745,0.028907347,0,0,0,0
4746,0.000816591,0,0,0,0
4747,0.03109011,0,0,0,0
4748,0.000624013,0,0,0,0
4749,0.007809554,0,0,0,0
4750,0.025063454,0,0,0,0
4751,0.044229113,0,0,0,0
4752,0.006409829,0,0,0,0
4753,0.000565649,0,0,0,0
4754,0.005358916,0,0,0,0
4755,0.031033467,0,0,0,0
4756,0.008474545,0,0,0,0
4757,0.040470093,0,0,0,0
4758,0.012608725,0,0,0,0
4759,0.00059115,0,0,0,0
4760,0.002861498,0,0,0,0
4761,0.020064621,0,0,0,0
4762,0.018834327,0,0,0,0
4763,0.019675512,0,0,0,0
4764,0.011140399,0,0,0,0
4765,0.0336326,0,0,0,0
4766,0,0,0,0,0
4767,0,0,0,0,0
4768,0,0,0,0,0
4769,0.000350766,0,0,0,0
4770,0.000975789,0,0,0,0
4771,0.001344885,0,0,0,0
4772,0.001390995,0,0,0,0
4773,0.001946994,0,0,0,0
4774,0.001096468,0,0,0,0
4775,0.046267271,0,0,0,0
4776,0.021800208,0,0,0,0
4777,0.004937372,0,0,0,0
4778,0.005083216,0,0,0,0
4779,0.002456736,0,0,0,0
4780,0.002705569,0,0,0,0
4781,0.003288411,0,0,0,0
4782,0.00206312,0,0,0,0
4783,0.001954947,0,0,0,0
4784,0.007648747,0,0,0,0
4785,0.017573853,0,0,0,0
4786,0.024846292,0,0,0,0
4787,0.025680761,0,0,0,0
4788,0.001728201,0,0,0,0
4789,0.054296306,0,0,0,0
4790,0.033838207,0,0,0,0
4791,0.004337507,0,0,0,0
4792,0.042137041,0,0,0,0
4793,0.017406584,0,0,0,0
4794,0.004747385,0,0,0,0
4795,0.001269935,0,0,0,0
4796,4.48E-05,0,0,0,0
4797,0.001623694,0,0,0,0
4798,0.005684234,0,0,0,0
4799,0.021469312,0,0,0,0
4800,0.017591808,0,0,0,0
4801,0.004456056,0,0,0,0
4802,0.004652435,0,0,0,0
4803,0.024370399,0,0,0,0
4804,0.029973367,0,0,0,0
4805,3.23E-05,0,0,0,0
4806,4.63E-06,0,0,0,0
4807,0.001234765,0,0,0,0
4808,0.003097979,0,0,0,0
4809,0.002793221,0,0,0,0
4810,0.001410277,0,0,0,0
4811,0.012925026,0,0,0,0
4812,0.000807711,0,0,0,0
4813,0.000878045,0,0,0,0
4814,0.002210159,0,0,0,0
4815,0.01042555,0,0,0,0
4816,0.012507874,0,0,0,0
4817,0.039729156,0,0,0,0
4818,0.001216638,0,0,0,0
4819,0.00138709,0,0,0,0
4820,0.039574101,0,0,0,0
4821,0.000966677,0,0,0,0
4822,0.004234488,0,0,0,0
4823,0.035142034,0,0,0,0
4824,0.037831431,0,0,0,0
4825,0.000662132,0,0,0,0
4826,0.001214517,0,0,0,0
4827,0.008143088,0,0,0,0
4828,0.007076359,0,0,0,0
4829,0.002004969,0,0,0,0
4830,0.001183497,0,0,0,0
4831,0.022488628,0,0,0,0
4832,0.002030762,0,0,0,0
4833,0.002709277,0,0,0,0
4834,0.000417353,0,0,0,0
4835,0.000464783,0,0,0,0
4836,0.004888282,0,0,0,0
4837,0.000110757,0,0,0,0
4838,0.008035844,0,0,0,0
4839,0.000356263,0,0,0,0
4840,0.00159388,0,0,0,0
4841,0.003892427,0,0,0,0
4842,0.001499644,0,0,0,0
4843,0.000762738,0,0,0,0
4844,0.00037185,0,0,0,0
4845,0.020945097,0,0,0,0
4846,0.046069264,0,0,0,0
4847,0.021246742,0,0,0,0
4848,0.004346586,0,0,0,0
4849,0.004889592,0,0,0,0
4850,0.004706254,0,0,0,0
4851,0.024997388,0,0,0,0
4852,0.019208214,0,0,0,0
4853,0.007367333,0,0,0,0
4854,0.021416533,0,0,0,0
4855,0.002734371,0,0,0,0
4856,0.052324762,0,0,0,0
4857,0.006535019,0,0,0,0
4858,0.004881379,0,0,0,0
4859,0.005403325,0,0,0,0
4860,0.042103215,0,0,0,0
4861,0.021582241,0,0,0,0
4862,0.009818548,0,0,0,0
4863,0.011333857,0,0,0,0
4864,0.014898546,0,0,0,0
4865,0.039709297,0,0,0,0
4866,0.014513329,0,0,0,0
4867,0.01553609,0,0,0,0
4868,0.02220825,0,0,0,0
4869,0.002073427,0,0,0,0
4870,0.004551978,0,0,0,0
4871,0.001544779,0,0,0,0
4872,0.022562934,0,0,0,0
4873,0.002224514,0,0,0,0
4874,0.014951632,0,0,0,0
4875,0.002451624,0,0,0,0
4876,0.005075009,0,0,0,0
4877,0.002372527,0,0,0,0
4878,0.000534632,0,0,0,0
4879,0.001605819,0,0,0,0
4880,0.000319289,0,0,0,0
4881,0.020552115,0,0,0,0
4882,0.004925519,0,0,0,0
4883,0.008870225,0,0,0,0
4884,0.000593858,0,0,0,0
4885,0.001673328,0,0,0,0
4886,0.039847982,0,0,0,0
4887,0.009013363,0,0,0,0
4888,0.010883089,0,0,0,0
4889,0.0113721,0,0,0,0
4890,0.013313953,0,0,0,0
4891,0.018367745,0,0,0,0
4892,0.018816097,0,0,0,0
4893,0.018730213,0,0,0,0
4894,0.075343624,0,0,0,0
4895,0.012717312,0,0,0,0
4896,0.005731403,0,0,0,0
4897,0.004768828,0,0,0,0
4898,0.027669396,0,0,0,0
4899,0.004510685,0,0,0,0
4900,0.008474545,0,0,0,0
4901,0.033902223,0,0,0,0
4902,0.008533823,0,0,0,0
4903,0.048513245,0,0,0,0
4904,0.006703339,0,0,0,0
4905,0.016962801,0,0,0,0
4906,0.018291922,0,0,0,0
4907,0.019534019,0,0,0,0
4908,0.032504227,0,0,0,0
4909,0.000615207,0,0,0,0
4910,0.007197003,0,0,0,0
4911,0.001684406,0,0,0,0
4912,3.60E-05,0,0,0,0
4913,0.025151787,0,0,0,0
4914,0.000334361,0,0,0,0
4915,0.024028916,0,0,0,0
4916,0.000432787,0,0,0,0
4917,0.033059907,0,0,0,0
4918,0.021060523,0,0,0,0
4919,0.004223086,0,0,0,0
4920,0.000867394,0,0,0,0
4921,0.00060325,0,0,0,0
4922,0.031989525,0,0,0,0
4923,0.005198756,0,0,0,0
4924,0.004436837,0,0,0,0
4925,0.027147683,0,0,0,0
4926,0.037666547,0,0,0,0
4927,0.000759827,0,0,0,0
4928,0.001260497,0,0,0,0
4929,0.017047698,0,0,0,0
4930,7.79E-05,0,0,0,0
4931,0.001475458,0,0,0,0
4932,0.027682137,0,0,0,0
4933,0.001135777,0,0,0,0
4934,0.001077852,0,0,0,0
4935,0.001700247,0,0,0,0
4936,0.044571208,0,0,0,0
4937,0,0,0,0,0
4938,0,0,0,0,0
4939,0.000266075,0,0,0,0
4940,0.001444393,0,0,0,0
4941,0.00384737,0,0,0,0
4942,0.001442128,0,0,0,0
4943,0.019802744,0,0,0,0
4944,0.019646325,0,0,0,0
4945,0.005265581,0,0,0,0
4946,0.030343761,0,0,0,0
4947,0.000411555,0,0,0,0
4948,0.005845129,0,0,0,0
4949,0.003040703,0,0,0,0
4950,0.002792644,0,0,0,0
4951,0.002201525,0,0,0,0
4952,0.006788885,0,0,0,0
4953,0.023245932,0,0,0,0
4954,0.038351529,0,0,0,0
4955,0.061509251,0,0,0,0
4956,0.001462908,0,0,0,0
4957,0.024307598,0,0,0,0
4958,0.022580076,0,0,0,0
4959,0.002844759,0,0,0,0
4960,0.027565142,0,0,0,0
4961,0,0,0,0,0
4962,5.85E-05,0,0,0,0
4963,0.000176165,0,0,0,0
4964,1.31E-05,0,0,0,0
4965,0.00255419,0,0,0,0
4966,0.000565568,0,0,0,0
4967,0.00905536,0,0,0,0
4968,0.0074199,0,0,0,0
4969,0.004752269,0,0,0,0
4970,0.027772256,0,0,0,0
4971,0.004082552,0,0,0,0
4972,0.006354715,0,0,0,0
4973,5.74E-06,0,0,0,0
4974,6.32E-06,0,0,0,0
4975,0.012386325,0,0,0,0
4976,0.002435796,0,0,0,0
4977,0.015403334,0,0,0,0
4978,4.07E-05,0,0,0,0
4979,0.023327512,0,0,0,0
4980,0.002956839,0,0,0,0
4981,0.001054702,0,0,0,0
4982,0.04157878,0,0,0,0
4983,0.019726586,0,0,0,0
4984,0.017964347,0,0,0,0
4985,0.027963006,0,0,0,0
4986,0.001339594,0,0,0,0
4987,0.001971141,0,0,0,0
4988,0.005466037,0,0,0,0
4989,0.001122294,0,0,0,0
4990,0.001776925,0,0,0,0
4991,0.01926356,0,0,0,0
4992,0.020737788,0,0,0,0
4993,0.003996549,0,0,0,0
4994,0.001138815,0,0,0,0
4995,0.001364138,0,0,0,0
4996,0.00220125,0,0,0,0
4997,0.022744463,0,0,0,0
4998,0.006057637,0,0,0,0
4999,0.050855903,0,0,0,0
5000,0.002039783,0,0,0,0
5001,0.002179774,0,0,0,0
5002,0.000702761,0,0,0,0
5003,0.004714928,0,0,0,0
5004,0.00293934,0,0,0,0
5005,0.000692544,0,0,0,0
5006,0.006551925,0,0,0,0
5007,0.005057001,0,0,0,0
5008,0.004756828,0,0,0,0
5009,0.000148426,0,0,0,0
5010,0.002934967,0,0,0,0
5011,0.00111174,0,0,0,0
5012,0.000358103,0,0,0,0
5013,0.047001203,0,0,0,0
5014,0.021045572,0,0,0,0
5015,0.020373623,0,0,0,0
5016,0.004346586,0,0,0,0
5017,0.029512975,0,0,0,0
5018,0.004412909,0,0,0,0
5019,0.004187586,0,0,0,0
5020,0.009270613,0,0,0,0
5021,0.028008443,0,0,0,0
5022,0.034729431,0,0,0,0
5023,0.000539594,0,0,0,0
5024,0.034855259,0,0,0,0
5025,0.016669531,0,0,0,0
5026,0.012557848,0,0,0,0
5027,0.037895944,0,0,0,0
5028,0.017441082,0,0,0,0
5029,0.019943349,0,0,0,0
5030,0.015116324,0,0,0,0
5031,0.013941879,0,0,0,0
5032,0.026199258,0,0,0,0
5033,0,0,0,0,0
5034,0.014513329,0,0,0,0
5035,0.020801958,0,0,0,0
5036,0.049249584,0,0,0,0
5037,0.001983365,0,0,0,0
5038,0.001800069,0,0,0,0
5039,0.001242117,0,0,0,0
5040,0.018142273,0,0,0,0
5041,0.01327902,0,0,0,0
5042,0.002477127,0,0,0,0
5043,0.002451624,0,0,0,0
5044,0.009763662,0,0,0,0
5045,0.003329123,0,0,0,0
5046,0.003794303,0,0,0,0
5047,0.000355749,0,0,0,0
5048,0.00021912,0,0,0,0
5049,0.003441173,0,0,0,0
5050,0.001598501,0,0,0,0
5051,0.016612358,0,0,0,0
5052,0.000256546,0,0,0,0
5053,0.001874002,0,0,0,0
5054,0.025935409,0,0,0,0
5055,0.023289445,0,0,0,0
5056,0.009901046,0,0,0,0
5057,0.004176466,0,0,0,0
5058,0.014082346,0,0,0,0
5059,0.019233922,0,0,0,0
5060,0.043775754,0,0,0,0
5061,0.020672441,0,0,0,0
5062,0.022278348,0,0,0,0
5063,0.012312993,0,0,0,0
5064,0.005977025,0,0,0,0
5065,0.026692674,0,0,0,0
5066,0.004635204,0,0,0,0
5067,0.004510685,0,0,0,0
5068,0.037905036,0,0,0,0
5069,0.031775877,0,0,0,0
5070,0.032832117,0,0,0,0
5071,0.03156939,0,0,0,0
5072,6.92E-05,0,0,0,0
5073,0.032884198,0,0,0,0
5074,0.034863691,0,0,0,0
5075,0.01109515,0,0,0,0
5076,0.007034022,0,0,0,0
5077,0.000588465,0,0,0,0
5078,0.029887196,0,0,0,0
5079,0.008510155,0,0,0,0
5080,0.001681189,0,0,0,0
5081,0.014598517,0,0,0,0
5082,0.000310642,0,0,0,0
5083,0.027746388,0,0,0,0
5084,0.00395784,0,0,0,0
5085,0.023058921,0,0,0,0
5086,0.018470665,0,0,0,0
5087,0.016403834,0,0,0,0
5088,0.003369241,0,0,0,0
5089,0.003376584,0,0,0,0
5090,0.005358916,0,0,0,0
5091,0.005198756,0,0,0,0
5092,0.005470347,0,0,0,0
5093,0.078418105,0,0,0,0
5094,0.021505411,0,0,0,0
5095,0.000410678,0,0,0,0
5096,0.001677723,0,0,0,0
5097,0.016512249,0,0,0,0
5098,0.038030372,0,0,0,0
5099,0.015514018,0,0,0,0
5100,0.006245512,0,0,0,0
5101,0.005644702,0,0,0,0
5102,0.015729204,0,0,0,0
5103,0.047478082,0,0,0,0
5104,0.030910022,0,0,0,0
5105,0.029786681,0,0,0,0
5106,7.20E-06,0,0,0,0
5107,0.000270521,0,0,0,0
5108,0.004147293,0,0,0,0
5109,0.004296808,0,0,0,0
5110,0.001878514,0,0,0,0
5111,0.036125654,0,0,0,0
5112,0.01054628,0,0,0,0
5113,0.004937372,0,0,0,0
5114,0.005083216,0,0,0,0
5115,0.000411555,0,0,0,0
5116,0.001683162,0,0,0,0
5117,0.003157633,0,0,0,0
5118,0.003828981,0,0,0,0
5119,0.003683705,0,0,0,0
5120,0.000946878,0,0,0,0
5121,0.021392545,0,0,0,0
5122,0.048510084,0,0,0,0
5123,0.025680761,0,0,0,0
5124,0.001707328,0,0,0,0
5125,0.028368859,0,0,0,0
5126,0.035468414,0,0,0,0
5127,0.005409534,0,0,0,0
5128,0.001218168,0,0,0,0
5129,0,0,0,0,0
5130,0.000105325,0,0,0,0
5131,4.46E-05,0,0,0,0
5132,6.60E-05,0,0,0,0
5133,0.001680554,0,0,0,0
5134,0.00045746,0,0,0,0
5135,0.009937625,0,0,0,0
5136,0.038450062,0,0,0,0
5137,0.004456056,0,0,0,0
5138,0.004652435,0,0,0,0
5139,0.004082552,0,0,0,0
5140,0.029533365,0,0,0,0
5141,2.90E-05,0,0,0,0
5142,7.91E-07,0,0,0,0
5143,0.052341744,0,0,0,0
5144,0.002161683,0,0,0,0
5145,0.026890258,0,0,0,0
5146,0.002511159,0,0,0,0
5147,0.000745947,0,0,0,0
5148,0.002933275,0,0,0,0
5149,0.001046296,0,0,0,0
5150,0.014786463,0,0,0,0
5151,0.017947222,0,0,0,0
5152,0,0,0,0,0
5153,0,0,0,0,0
5154,0.001273209,0,0,0,0
5155,0.004150534,0,0,0,0
5156,0.00555738,0,0,0,0
5157,0.000156715,0,0,0,0
5158,0.000641719,0,0,0,0
5159,0.004755509,0,0,0,0
5160,0.031412232,0,0,0,0
5161,0.000662132,0,0,0,0
5162,0.001138815,0,0,0,0
5163,0.001364138,0,0,0,0
5164,0.01034743,0,0,0,0
5165,0.015801968,0,0,0,0
5166,0.00105062,0,0,0,0
5167,0.012954011,0,0,0,0
5168,0.000115427,0,0,0,0
5169,0.004482223,0,0,0,0
5170,0.007516634,0,0,0,0
5171,0.000819633,0,0,0,0
5172,0.000828976,0,0,0,0
5173,0.000195317,0,0,0,0
5174,0.011322662,0,0,0,0
5175,0.000356263,0,0,0,0
5176,0.001560461,0,0,0,0
5177,0.001429515,0,0,0,0
5178,0.002133946,0,0,0,0
5179,0.001965052,0,0,0,0
5180,0.000356569,0,0,0,0
5181,0.020084374,0,0,0,0
5182,0.026580142,0,0,0,0
5183,0.027296976,0,0,0,0
5184,0.009500246,0,0,0,0
5185,0.004889592,0,0,0,0
5186,0.004412909,0,0,0,0
5187,0.004187586,0,0,0,0
5188,0.016843635,0,0,0,0
5189,0.052120452,0,0,0,0
5190,0.032377973,0,0,0,0
5191,0.002350337,0,0,0,0
5192,0.007012431,0,0,0,0
5193,0.03031383,0,0,0,0
5194,0.003702858,0,0,0,0
5195,0.004098789,0,0,0,0
5196,0.014260541,0,0,0,0
5197,0.016306497,0,0,0,0
5198,0.027527873,0,0,0,0
5199,0.011987972,0,0,0,0
5200,0,0,0,0,0
5201,0,0,0,0,0
5202,0.000334486,0,0,0,0
5203,0.032057799,0,0,0,0
5204,0.005551168,0,0,0,0
5205,0.000471164,0,0,0,0
5206,0.000623362,0,0,0,0
5207,0.00035768,0,0,0,0
5208,0.040398745,0,0,0,0
5209,0.002224514,0,0,0,0
5210,0.002477127,0,0,0,0
5211,0.002451624,0,0,0,0
5212,0.020877877,0,0,0,0
5213,0.00049459,0,0,0,0
5214,0.000408335,0,0,0,0
5215,0.001824559,0,0,0,0
5216,5.20E-06,0,0,0,0
5217,0.021076131,0,0,0,0
5218,0.00123138,0,0,0,0
5219,0.002685725,0,0,0,0
5220,0.000114241,0,0,0,0
5221,0.000870146,0,0,0,0
5222,0.061263076,0,0,0,0
5223,0.014166564,0,0,0,0
5224,0.000753856,0,0,0,0
5225,0,0,0,0,0
5226,0.000306844,0,0,0,0
5227,0.023498738,0,0,0,0
5228,0.004844111,0,0,0,0
5229,0.029371795,0,0,0,0
5230,0.006061636,0,0,0,0
5231,0.012312993,0,0,0,0
5232,0.009053602,0,0,0,0
5233,0.004471582,0,0,0,0
5234,0.004635204,0,0,0,0
5235,0.004510685,0,0,0,0
5236,0.028108938,0,0,0,0
5237,0.03180819,0,0,0,0
5238,0.034660697,0,0,0,0
5239,0.020936913,0,0,0,0
5240,0.002203821,0,0,0,0
5241,0.054769279,0,0,0,0
5242,0.002349288,0,0,0,0
5243,0.002463673,0,0,0,0
5244,0.004605799,0,0,0,0
5245,0.000413466,0,0,0,0
5246,0.034238767,0,0,0,0
5247,0.000166322,0,0,0,0
5248,0.000240538,0,0,0,0
5249,0.002247734,0,0,0,0
5250,0.000751034,0,0,0,0
5251,0.080861824,0,0,0,0
5252,0.003081877,0,0,0,0
5253,0.042105627,0,0,0,0
5254,0.035787889,0,0,0,0
5255,0.037390047,0,0,0,0
5256,0.006265439,0,0,0,0
5257,0.000565649,0,0,0,0
5258,0.005358916,0,0,0,0
5259,0.00554434,0,0,0,0
5260,0.054486958,0,0,0,0
5261,0.021801003,0,0,0,0
5262,0.037214746,0,0,0,0
5263,0.000125131,0,0,0,0
5264,0.002749581,0,0,0,0
5265,0.04308568,0,0,0,0
5266,0.017000185,0,0,0,0
5267,0.018829565,0,0,0,0
5268,0.005210744,0,0,0,0
5269,0.005028959,0,0,0,0
5270,0.036489659,0,0,0,0
5271,0.042440032,0,0,0,0
5272,0.001202517,0,0,0,0
5273,0,0,0,0,0
5274,0.000902261,0,0,0,0
5275,0.001159848,0,0,0,0
5276,0.000356571,0,0,0,0
5277,0.000426529,0,0,0,0
5278,0.000291905,0,0,0,0
5279,0.04409624,0,0,0,0
5280,0.018838975,0,0,0,0
5281,0.004937372,0,0,0,0
5282,0.005083216,0,0,0,0
5283,0.000438913,0,0,0,0
5284,0.01699924,0,0,0,0
5285,0.000513221,0,0,0,0
5286,0.005362597,0,0,0,0
5287,0.002848085,0,0,0,0
5288,0.007124577,0,0,0,0
5289,0.048040963,0,0,0,0
5290,0.021392683,0,0,0,0
5291,0.02121811,0,0,0,0
5292,0.001462908,0,0,0,0
5293,0.050235046,0,0,0,0
5294,0.020264588,0,0,0,0
5295,0.002603182,0,0,0,0
5296,0,0,0,0,0
5297,0.000363431,0,0,0,0
5298,0.002870534,0,0,0,0
5299,0.000626737,0,0,0,0
5300,1.12E-05,0,0,0,0
5301,0.00049556,0,0,0,0
5302,0.002925002,0,0,0,0
5303,0.032520296,0,0,0,0
5304,0.017591808,0,0,0,0
5305,0.004456056,0,0,0,0
5306,0.004652435,0,0,0,0
5307,0.004353938,0,0,0,0
5308,0.03368669,0,0,0,0
5309,4.93E-06,0,0,0,0
5310,7.97E-06,0,0,0,0
5311,0.010565745,0,0,0,0
5312,0.002308497,0,0,0,0
5313,0.028644905,0,0,0,0
5314,0.00149984,0,0,0,0
5315,0.014729956,0,0,0,0
5316,0.00110882,0,0,0,0
5317,0.000993449,0,0,0,0
5318,0.015592114,0,0,0,0
5319,0.007318349,0,0,0,0
5320,0.005146797,0,0,0,0
5321,0.014617201,0,0,0,0
5322,0.003592036,0,0,0,0
5323,0.002278051,0,0,0,0
5324,0.021231858,0,0,0,0
5325,0.000492375,0,0,0,0
5326,0.001883485,0,0,0,0
5327,0.0428956,0,0,0,0
5328,0.020737788,0,0,0,0
5329,0.000662132,0,0,0,0
5330,0.001138815,0,0,0,0
5331,0.008143088,0,0,0,0
5332,0.005590212,0,0,0,0
5333,0.011542378,0,0,0,0
5334,0.005437056,0,0,0,0
5335,0.02310735,0,0,0,0
5336,0.002283532,0,0,0,0
5337,0.001833023,0,0,0,0
5338,0.006865051,0,0,0,0
5339,0.004511658,0,0,0,0
5340,0.006530314,0,0,0,0
5341,0.002552121,0,0,0,0
5342,0.016200029,0,0,0,0
5343,0.011967055,0,0,0,0
5344,0.002258528,0,0,0,0
5345,3.29E-05,0,0,0,0
5346,0.006204993,0,0,0,0
5347,0.001567296,0,0,0,0
5348,0.000120822,0,0,0,0
5349,0.008801761,0,0,0,0
5350,0.023470452,0,0,0,0
5351,0.032183162,0,0,0,0
5352,0.00201193,0,0,0,0
5353,0.004889592,0,0,0,0
5354,0.004412909,0,0,0,0
5355,0.024997388,0,0,0,0
5356,0.018546708,0,0,0,0
5357,0.010424193,0,0,0,0
5358,0.012530969,0,0,0,0
5359,0.002290731,0,0,0,0
5360,0.044580732,0,0,0,0
5361,8.27E-05,0,0,0,0
5362,0.031992124,0,0,0,0
5363,0.036441621,0,0,0,0
5364,0.023192998,0,0,0,0
5365,0.052726696,0,0,0,0
5366,0.016663967,0,0,0,0
5367,0.019170073,0,0,0,0
5368,0.003351058,0,0,0,0
5369,0.004095714,0,0,0,0
5370,0.025842629,0,0,0,0
5371,0.006246836,0,0,0,0
5372,0.039614513,0,0,0,0
5373,0.002765084,0,0,0,0
5374,0.004476502,0,0,0,0
5375,0.00163661,0,0,0,0
5376,0.022562934,0,0,0,0
5377,0.002224514,0,0,0,0
5378,0.002641792,0,0,0,0
5379,0.01463473,0,0,0,0
5380,0.003633903,0,0,0,0
5381,0.002476654,0,0,0,0
5382,0.001554905,0,0,0,0
5383,0.001369428,0,0,0,0
5384,0.00041186,0,0,0,0
5385,0.008700524,0,0,0,0
5386,0.004897146,0,0,0,0
5387,0.008198499,0,0,0,0
5388,0.000228826,0,0,0,0
5389,0.004300526,0,0,0,0
5390,0.028192436,0,0,0,0
5391,0.013271101,0,0,0,0
5392,0.009901046,0,0,0,0
5393,0.011468354,0,0,0,0
5394,0.013313953,0,0,0,0
5395,0.018446766,0,0,0,0
5396,0.019703417,0,0,0,0
5397,0.020672441,0,0,0,0
5398,0.048102298,0,0,0,0
5399,0.012312993,0,0,0,0
5400,0.005977025,0,0,0,0
5401,0.004471582,0,0,0,0
5402,0.004943326,0,0,0,0
5403,0.026926096,0,0,0,0
5404,0.013983978,0,0,0,0
5405,0.022455466,0,0,0,0
5406,0.025271343,0,0,0,0
5407,0.013108449,0,0,0,0
5408,0.020638893,0,0,0,0
5409,0.021443793,0,0,0,0
5410,8.43E-05,0,0,0,0
5411,0.001249545,0,0,0,0
5412,0.041280831,0,0,0,0
5413,0.001321311,0,0,0,0
5414,0.014032902,0,0,0,0
5415,0.003267602,0,0,0,0
5416,0.000154952,0,0,0,0
5417,0.025151787,0,0,0,0
5418,7.69E-05,0,0,0,0
5419,0.005507608,0,0,0,0
5420,0.001653454,0,0,0,0
5421,0.02104719,0,0,0,0
